id,gen,name,hp,atk,def,spa,spd,spe,weight,height,isNonstandard,dex_number,alias
5964,sv,Vanillite,36,50,50,65,60,44,5.7,0.4,NatDex,582,vanillite
5965,sv,Vanillish,51,65,65,80,75,59,41.0,1.1,NatDex,583,vanillish
5966,sv,Vanilluxe,71,95,85,110,95,79,57.5,1.3,NatDex,584,vanilluxe
5967,sv,Deerling,60,60,50,40,50,75,19.5,0.6,Standard,585,deerling
5968,sv,Sawsbuck,80,100,70,60,70,95,92.5,1.9,Standard,586,sawsbuck
5969,sv,Emolga,55,75,60,75,60,103,5.0,0.4,NatDex,587,emolga
5970,sv,Karrablast,50,75,45,40,45,60,5.9,0.5,NatDex,588,karrablast
5971,sv,Escavalier,70,135,105,60,105,20,33.0,1.0,NatDex,589,escavalier
5972,sv,Arcanine,90,110,80,100,80,95,155.0,1.9,Standard,59,arcanine
5973,sv,Arcanine-Hisui,95,115,80,95,80,90,168.0,2.0,Standard,59,arcanine-hisui
5974,sv,Foongus,69,55,45,55,55,15,1.0,0.2,Standard,590,foongus
5975,sv,Amoonguss,114,85,70,85,80,30,10.5,0.6,Standard,591,amoonguss
5976,sv,Frillish,55,40,50,65,85,40,33.0,1.2,NatDex,592,frillish
5977,sv,Jellicent,100,60,70,85,105,60,135.0,2.2,NatDex,593,jellicent
5978,sv,Alomomola,165,75,80,40,45,65,31.6,1.2,Standard,594,alomomola
5979,sv,Joltik,50,47,50,57,50,65,0.6,0.1,NatDex,595,joltik
5980,sv,Galvantula,70,77,60,97,60,108,14.3,0.8,NatDex,596,galvantula
5981,sv,Ferroseed,44,50,91,24,86,10,18.8,0.6,NatDex,597,ferroseed
5982,sv,Ferrothorn,74,94,131,54,116,20,110.0,1.0,NatDex,598,ferrothorn
5983,sv,Klink,40,55,70,45,60,30,21.0,0.3,NatDex,599,klink
5984,sv,Charizard,78,84,78,109,85,100,90.5,1.7,Standard,6,charizard
5985,sv,Poliwag,40,50,40,40,40,90,12.4,0.6,NatDex,60,poliwag
5986,sv,Klang,60,80,95,70,85,50,51.0,0.6,NatDex,600,klang
5987,sv,Klinklang,60,100,115,70,85,90,81.0,0.6,NatDex,601,klinklang
5988,sv,Tynamo,35,55,40,45,40,60,0.3,0.2,Standard,602,tynamo
5989,sv,Eelektrik,65,85,70,75,70,40,22.0,1.2,Standard,603,eelektrik
5990,sv,Eelektross,85,115,80,105,80,50,80.5,2.1,Standard,604,eelektross
5991,sv,Elgyem,55,55,55,85,55,30,9.0,0.5,NatDex,605,elgyem
5992,sv,Beheeyem,75,75,75,125,95,40,34.5,1.0,NatDex,606,beheeyem
5993,sv,Litwick,50,30,55,65,55,20,3.1,0.3,NatDex,607,litwick
5994,sv,Lampent,60,40,60,95,60,55,13.0,0.6,NatDex,608,lampent
5995,sv,Chandelure,60,55,90,145,90,80,34.3,1.0,NatDex,609,chandelure
5996,sv,Poliwhirl,65,65,65,50,50,90,20.0,1.0,NatDex,61,poliwhirl
5997,sv,Axew,46,87,60,30,40,57,18.0,0.6,Standard,610,axew
5998,sv,Fraxure,66,117,70,40,50,67,36.0,1.0,Standard,611,fraxure
5999,sv,Haxorus,76,147,90,60,70,97,105.5,1.8,Standard,612,haxorus
6000,sv,Cubchoo,55,70,40,60,40,40,8.5,0.5,Standard,613,cubchoo
6001,sv,Beartic,95,130,80,70,80,50,260.0,2.6,Standard,614,beartic
6002,sv,Cryogonal,80,50,50,95,135,105,148.0,1.1,Standard,615,cryogonal
6003,sv,Shelmet,50,40,85,40,65,25,7.7,0.4,NatDex,616,shelmet
6004,sv,Accelgor,80,70,40,100,60,145,25.3,0.8,NatDex,617,accelgor
6005,sv,Stunfisk,109,66,84,81,99,32,11.0,0.7,NatDex,618,stunfisk
6006,sv,Stunfisk-Galar,109,81,99,66,84,32,20.5,0.7,NatDex,618,stunfisk-galar
6007,sv,Mienfoo,45,85,50,55,50,65,20.0,0.9,NatDex,619,mienfoo
6008,sv,Poliwrath,90,95,95,70,90,70,54.0,1.3,NatDex,62,poliwrath
6009,sv,Mienshao,65,125,60,95,60,105,35.5,1.4,NatDex,620,mienshao
6010,sv,Druddigon,77,120,90,60,90,48,139.0,1.6,NatDex,621,druddigon
6011,sv,Golett,59,74,50,35,50,35,92.0,1.0,NatDex,622,golett
6012,sv,Golurk,89,124,80,55,80,55,330.0,2.8,NatDex,623,golurk
6013,sv,Pawniard,45,85,70,40,40,60,10.2,0.5,Standard,624,pawniard
6014,sv,Bisharp,65,125,100,60,70,70,70.0,1.6,Standard,625,bisharp
6015,sv,Bouffalant,95,110,95,40,95,55,94.6,1.6,NatDex,626,bouffalant
6016,sv,Rufflet,70,83,50,37,50,60,10.5,0.5,Standard,627,rufflet
6017,sv,Braviary,100,123,75,57,75,80,41.0,1.5,Standard,628,braviary
6018,sv,Braviary-Hisui,110,83,70,112,70,65,43.4,1.7,Standard,628,braviary-hisui
6019,sv,Vullaby,70,55,75,45,65,60,9.0,0.5,NatDex,629,vullaby
6020,sv,Abra,25,20,15,105,55,90,19.5,0.9,NatDex,63,abra
6021,sv,Mandibuzz,110,65,105,55,95,80,39.5,1.2,NatDex,630,mandibuzz
6022,sv,Heatmor,85,97,66,105,66,65,58.0,1.4,NatDex,631,heatmor
6023,sv,Durant,58,109,112,48,48,109,33.0,0.3,NatDex,632,durant
6024,sv,Deino,52,65,50,45,50,38,17.3,0.8,Standard,633,deino
6025,sv,Zweilous,72,85,70,65,70,58,50.0,1.4,Standard,634,zweilous
6026,sv,Hydreigon,92,105,90,125,90,98,160.0,1.8,Standard,635,hydreigon
6027,sv,Larvesta,55,85,55,50,55,60,28.8,1.1,Standard,636,larvesta
6028,sv,Volcarona,85,60,65,135,105,100,46.0,1.6,Standard,637,volcarona
6029,sv,Cobalion,91,90,129,90,72,108,250.0,2.1,NatDex,638,cobalion
6030,sv,Terrakion,91,129,90,72,90,108,260.0,1.9,NatDex,639,terrakion
6031,sv,Kadabra,40,35,30,120,70,105,56.5,1.3,NatDex,64,kadabra
6032,sv,Virizion,91,90,72,90,129,108,200.0,2.0,NatDex,640,virizion
6033,sv,Tornadus,79,115,70,125,80,111,63.0,1.5,Standard,641,tornadus
6034,sv,Tornadus-Therian,79,100,80,110,90,121,63.0,1.4,Standard,641,tornadus-therian
6035,sv,Thundurus,79,115,70,125,80,111,61.0,1.5,Standard,642,thundurus
6036,sv,Thundurus-Therian,79,105,70,145,80,101,61.0,3.0,Standard,642,thundurus-therian
6037,sv,Reshiram,100,120,100,150,120,90,330.0,3.2,NatDex,643,reshiram
6038,sv,Zekrom,100,150,120,120,100,90,345.0,2.9,NatDex,644,zekrom
6039,sv,Landorus,89,125,90,115,80,101,68.0,1.5,Standard,645,landorus
6040,sv,Landorus-Therian,89,145,90,105,80,91,68.0,1.3,Standard,645,landorus-therian
6041,sv,Kyurem,125,130,90,130,90,95,325.0,3.0,NatDex,646,kyurem
6042,sv,Kyurem-Black,125,170,100,120,90,95,325.0,3.3,NatDex,646,kyurem-black
6043,sv,Kyurem-White,125,120,90,170,100,95,325.0,3.6,NatDex,646,kyurem-white
6044,sv,Keldeo,91,72,90,129,90,108,48.5,1.4,NatDex,647,keldeo
6045,sv,Keldeo-Resolute,91,72,90,129,90,108,48.5,1.4,NatDex,647,keldeo-resolute
6046,sv,Meloetta,100,77,77,128,128,90,6.5,0.6,Standard,648,meloetta
6047,sv,Genesect,71,120,95,120,95,99,82.5,1.5,NatDex,649,genesect
6048,sv,Genesect-Burn,71,120,95,120,95,99,82.5,1.5,NatDex,649,genesect-burn
6049,sv,Genesect-Chill,71,120,95,120,95,99,82.5,1.5,NatDex,649,genesect-chill
6050,sv,Genesect-Douse,71,120,95,120,95,99,82.5,1.5,NatDex,649,genesect-douse
6051,sv,Genesect-Shock,71,120,95,120,95,99,82.5,1.5,NatDex,649,genesect-shock
6052,sv,Alakazam,55,50,45,135,95,120,48.0,1.5,NatDex,65,alakazam
6053,sv,Chespin,56,61,65,48,45,38,9.0,0.4,Standard,650,chespin
6054,sv,Quilladin,61,78,95,56,58,57,29.0,0.7,Standard,651,quilladin
6055,sv,Chesnaught,88,107,122,74,75,64,90.0,1.6,Standard,652,chesnaught
6056,sv,Fennekin,40,45,40,62,60,60,9.4,0.4,Standard,653,fennekin
6057,sv,Braixen,59,59,58,90,70,73,14.5,1.0,Standard,654,braixen
6058,sv,Delphox,75,69,72,114,100,104,39.0,1.5,Standard,655,delphox
6059,sv,Froakie,41,56,40,62,44,71,7.0,0.3,Standard,656,froakie
6060,sv,Frogadier,54,63,52,83,56,97,10.9,0.6,Standard,657,frogadier
6061,sv,Greninja,72,95,67,103,71,122,40.0,1.5,Standard,658,greninja
6062,sv,Bunnelby,38,36,38,32,36,57,5.0,0.4,NatDex,659,bunnelby
6063,sv,Machop,70,80,50,35,35,35,19.5,0.8,NatDex,66,machop
6064,sv,Diggersby,85,56,77,50,77,78,42.4,1.0,NatDex,660,diggersby
6065,sv,Fletchling,45,50,43,40,38,62,1.7,0.3,Standard,661,fletchling
6066,sv,Fletchinder,62,73,55,56,52,84,16.0,0.7,Standard,662,fletchinder
6067,sv,Talonflame,78,81,71,74,69,126,24.5,1.2,Standard,663,talonflame
6068,sv,Scatterbug,38,35,40,27,25,35,2.5,0.3,Standard,664,scatterbug
6069,sv,Spewpa,45,22,60,27,30,29,8.4,0.3,Standard,665,spewpa
6070,sv,Vivillon,80,52,50,90,50,89,17.0,1.2,Standard,666,vivillon
6071,sv,Vivillon-Fancy,80,52,50,90,50,89,17.0,1.2,Standard,666,vivillon-fancy
6072,sv,Vivillon-Pokeball,80,52,50,90,50,89,17.0,1.2,Standard,666,vivillon-pokeball
6073,sv,Litleo,62,50,58,73,54,72,13.5,0.6,Standard,667,litleo
6074,sv,Pyroar,86,68,72,109,66,106,81.5,1.5,Standard,668,pyroar
6075,sv,Flabebe,44,38,39,61,79,42,0.1,0.1,Standard,669,flabebe
6076,sv,Machoke,80,100,70,50,60,45,70.5,1.5,NatDex,67,machoke
6077,sv,Floette,54,45,47,75,98,52,0.9,0.2,Standard,670,floette
6078,sv,Florges,78,65,68,112,154,75,10.0,1.1,Standard,671,florges
6079,sv,Skiddo,66,65,48,62,57,52,31.0,0.9,Standard,672,skiddo
6080,sv,Gogoat,123,100,62,97,81,68,91.0,1.7,Standard,673,gogoat
6081,sv,Pancham,67,82,62,46,48,43,8.0,0.6,NatDex,674,pancham
6082,sv,Pangoro,95,124,78,69,71,58,136.0,2.1,NatDex,675,pangoro
6083,sv,Furfrou,75,80,60,65,90,102,28.0,1.2,NatDex,676,furfrou
6084,sv,Espurr,62,48,54,63,60,68,3.5,0.3,NatDex,677,espurr
6085,sv,Meowstic-F,74,48,76,83,81,104,8.5,0.6,NatDex,678,meowstic-f
6086,sv,Meowstic-M,74,48,76,83,81,104,8.5,0.6,NatDex,678,meowstic-m
6087,sv,Honedge,45,80,100,35,37,28,2.0,0.8,NatDex,679,honedge
6088,sv,Machamp,90,130,80,65,85,55,130.0,1.6,NatDex,68,machamp
6089,sv,Doublade,59,110,150,45,49,35,4.5,0.8,NatDex,680,doublade
6090,sv,Aegislash,60,50,150,50,150,60,53.0,1.7,NatDex,681,aegislash
6091,sv,Spritzee,78,52,60,63,65,23,0.5,0.2,NatDex,682,spritzee
6092,sv,Aromatisse,101,72,72,99,89,29,15.5,0.8,NatDex,683,aromatisse
6093,sv,Swirlix,62,48,66,59,57,49,3.5,0.4,NatDex,684,swirlix
6094,sv,Slurpuff,82,80,86,85,75,72,5.0,0.8,NatDex,685,slurpuff
6095,sv,Inkay,53,54,53,37,46,45,3.5,0.4,NatDex,686,inkay
6096,sv,Malamar,86,92,88,68,75,73,47.0,1.5,NatDex,687,malamar
6097,sv,Binacle,42,52,67,39,56,50,31.0,0.5,NatDex,688,binacle
6098,sv,Barbaracle,72,105,115,54,86,68,96.0,1.3,NatDex,689,barbaracle
6099,sv,Bellsprout,50,75,35,70,30,40,4.0,0.7,NatDex,69,bellsprout
6100,sv,Skrelp,50,60,60,60,60,30,7.3,0.5,Standard,690,skrelp
6101,sv,Dragalge,65,75,90,97,123,44,81.5,1.8,Standard,691,dragalge
6102,sv,Clauncher,50,53,62,58,63,44,8.3,0.5,Standard,692,clauncher
6103,sv,Clawitzer,71,73,88,120,89,59,35.3,1.3,Standard,693,clawitzer
6104,sv,Helioptile,44,38,33,61,43,70,6.0,0.5,NatDex,694,helioptile
6105,sv,Heliolisk,62,55,52,109,94,109,21.0,1.0,NatDex,695,heliolisk
6106,sv,Tyrunt,58,89,77,45,45,48,26.0,0.8,NatDex,696,tyrunt
6107,sv,Tyrantrum,82,121,119,69,59,71,270.0,2.5,NatDex,697,tyrantrum
6108,sv,Amaura,77,59,50,67,63,46,25.2,1.3,NatDex,698,amaura
6109,sv,Aurorus,123,77,72,99,92,58,225.0,2.7,NatDex,699,aurorus
6110,sv,Squirtle,44,48,65,50,64,43,9.0,0.5,NatDex,7,squirtle
6111,sv,Weepinbell,65,90,50,85,45,55,6.4,1.0,NatDex,70,weepinbell
6112,sv,Sylveon,95,65,65,110,130,60,23.5,1.0,Standard,700,sylveon
6113,sv,Hawlucha,78,92,75,74,63,118,21.5,0.8,Standard,701,hawlucha
6114,sv,Dedenne,67,58,57,81,67,101,2.2,0.2,Standard,702,dedenne
6115,sv,Carbink,50,50,150,50,150,50,5.7,0.3,Standard,703,carbink
6116,sv,Goomy,45,50,35,55,75,40,2.8,0.3,Standard,704,goomy
6117,sv,Sliggoo,68,75,53,83,113,60,17.5,0.8,Standard,705,sliggoo
6118,sv,Sliggoo-Hisui,58,75,83,83,113,40,68.5,0.7,Standard,705,sliggoo-hisui
6119,sv,Goodra,90,100,70,110,150,80,150.5,2.0,Standard,706,goodra
6120,sv,Goodra-Hisui,80,100,100,110,150,60,334.1,1.7,Standard,706,goodra-hisui
6121,sv,Klefki,57,80,91,80,87,75,3.0,0.2,Standard,707,klefki
6122,sv,Phantump,43,70,48,50,60,38,7.0,0.4,NatDex,708,phantump
6123,sv,Trevenant,85,110,76,65,82,56,71.0,1.5,NatDex,709,trevenant
6124,sv,Victreebel,80,105,65,100,70,70,15.5,1.7,NatDex,71,victreebel
6125,sv,Pumpkaboo,49,66,70,44,55,51,5.0,0.4,NatDex,710,pumpkaboo
6126,sv,Pumpkaboo-Large,54,66,70,44,55,46,7.5,0.5,NatDex,710,pumpkaboo-large
6127,sv,Pumpkaboo-Small,44,66,70,44,55,56,3.5,0.3,NatDex,710,pumpkaboo-small
6128,sv,Pumpkaboo-Super,59,66,70,44,55,41,15.0,0.8,NatDex,710,pumpkaboo-super
6129,sv,Gourgeist,65,90,122,58,75,84,12.5,0.9,NatDex,711,gourgeist
6130,sv,Gourgeist-Large,75,95,122,58,75,69,14.0,1.1,NatDex,711,gourgeist-large
6131,sv,Gourgeist-Small,55,85,122,58,75,99,9.5,0.7,NatDex,711,gourgeist-small
6132,sv,Gourgeist-Super,85,100,122,58,75,54,39.0,1.7,NatDex,711,gourgeist-super
6133,sv,Bergmite,55,69,85,32,35,28,99.5,1.0,Standard,712,bergmite
6134,sv,Avalugg,95,117,184,44,46,28,505.0,2.0,Standard,713,avalugg
6135,sv,Avalugg-Hisui,95,127,184,34,36,38,262.4,1.4,Standard,713,avalugg-hisui
6136,sv,Noibat,40,30,35,45,40,55,8.0,0.5,Standard,714,noibat
6137,sv,Noivern,85,70,80,97,80,123,85.0,1.5,Standard,715,noivern
6138,sv,Xerneas,126,131,95,131,98,99,215.0,3.0,NatDex,716,xerneas
6139,sv,Yveltal,126,131,95,131,98,99,203.0,5.8,NatDex,717,yveltal
6140,sv,Zygarde,108,100,121,81,95,95,305.0,5.0,NatDex,718,zygarde
6141,sv,Zygarde-10%,54,100,71,61,85,115,33.5,1.2,NatDex,718,zygarde-10-
6142,sv,Diancie,50,100,150,100,150,50,8.8,0.7,Standard,719,diancie
6143,sv,Tentacool,40,40,35,50,100,70,45.5,0.9,NatDex,72,tentacool
6144,sv,Hoopa,80,110,60,150,130,70,9.0,0.5,Standard,720,hoopa
6145,sv,Hoopa-Unbound,80,160,60,170,130,80,490.0,6.5,Standard,720,hoopa-unbound
6146,sv,Volcanion,80,110,120,130,90,70,195.0,1.7,Standard,721,volcanion
6147,sv,Rowlet,68,55,55,50,50,42,1.5,0.3,Standard,722,rowlet
6148,sv,Dartrix,78,75,75,70,70,52,16.0,0.7,Standard,723,dartrix
6149,sv,Decidueye,78,107,75,100,100,70,36.6,1.6,Standard,724,decidueye
6150,sv,Decidueye-Hisui,88,112,80,95,95,60,37.0,1.6,Standard,724,decidueye-hisui
6151,sv,Litten,45,65,40,60,40,70,4.3,0.4,NatDex,725,litten
6152,sv,Torracat,65,85,50,80,50,90,25.0,0.7,NatDex,726,torracat
6153,sv,Incineroar,95,115,90,80,90,60,83.0,1.8,NatDex,727,incineroar
6154,sv,Popplio,50,54,54,66,56,40,7.5,0.4,NatDex,728,popplio
6155,sv,Brionne,60,69,69,91,81,50,17.5,0.6,NatDex,729,brionne
6156,sv,Tentacruel,80,70,65,80,120,100,55.0,1.6,NatDex,73,tentacruel
6157,sv,Primarina,80,74,74,126,116,60,44.0,1.8,NatDex,730,primarina
6158,sv,Pikipek,35,75,30,30,30,65,1.2,0.3,NatDex,731,pikipek
6159,sv,Trumbeak,55,85,50,40,50,75,14.8,0.6,NatDex,732,trumbeak
6160,sv,Toucannon,80,120,75,75,75,60,26.0,1.1,NatDex,733,toucannon
6161,sv,Yungoos,48,70,30,30,30,45,6.0,0.4,Standard,734,yungoos
6162,sv,Gumshoos,88,110,60,55,60,45,14.2,0.7,Standard,735,gumshoos
6163,sv,Gumshoos-Totem,88,110,60,55,60,45,60.0,1.4,NatDex,735,gumshoos-totem
6164,sv,Grubbin,47,62,45,55,45,46,4.4,0.4,NatDex,736,grubbin
6165,sv,Charjabug,57,82,95,55,75,36,10.5,0.5,NatDex,737,charjabug
6166,sv,Vikavolt,77,70,90,145,75,43,45.0,1.5,NatDex,738,vikavolt
6167,sv,Vikavolt-Totem,77,70,90,145,75,43,147.5,2.6,NatDex,738,vikavolt-totem
6168,sv,Crabrawler,47,82,57,42,47,63,7.0,0.6,Standard,739,crabrawler
6169,sv,Geodude,40,80,100,30,30,20,20.0,0.4,NatDex,74,geodude
6170,sv,Geodude-Alola,40,80,100,30,30,20,20.3,0.4,NatDex,74,geodude-alola
6171,sv,Crabominable,97,132,77,62,67,43,180.0,1.7,Standard,740,crabominable
6172,sv,Oricorio,75,70,70,98,70,93,3.4,0.6,Standard,741,oricorio
6173,sv,Oricorio-Pa'u,75,70,70,98,70,93,3.4,0.6,Standard,741,oricorio-pa-u
6174,sv,Oricorio-Pom-Pom,75,70,70,98,70,93,3.4,0.6,Standard,741,oricorio-pom-pom
6175,sv,Oricorio-Sensu,75,70,70,98,70,93,3.4,0.6,Standard,741,oricorio-sensu
6176,sv,Cutiefly,40,45,40,55,40,84,0.2,0.1,NatDex,742,cutiefly
6177,sv,Ribombee,60,55,60,95,70,124,0.5,0.2,NatDex,743,ribombee
6178,sv,Ribombee-Totem,60,55,60,95,70,124,2.0,0.4,NatDex,743,ribombee-totem
6179,sv,Rockruff,45,65,40,30,40,60,9.2,0.5,Standard,744,rockruff
6180,sv,Lycanroc,75,115,65,55,65,112,25.0,0.8,Standard,745,lycanroc
6181,sv,Lycanroc-Dusk,75,117,65,55,65,110,25.0,0.8,Standard,745,lycanroc-dusk
6182,sv,Lycanroc-Midnight,85,115,75,55,75,82,25.0,1.1,Standard,745,lycanroc-midnight
6183,sv,Wishiwashi,45,20,20,25,25,40,0.3,0.2,NatDex,746,wishiwashi
6184,sv,Mareanie,50,53,62,43,52,45,8.0,0.4,Standard,747,mareanie
6185,sv,Toxapex,50,63,152,53,142,35,14.5,0.7,Standard,748,toxapex
6186,sv,Mudbray,70,100,70,45,55,45,110.0,1.0,Standard,749,mudbray
6187,sv,Graveler,55,95,115,45,45,35,105.0,1.0,NatDex,75,graveler
6188,sv,Graveler-Alola,55,95,115,45,45,35,110.0,1.0,NatDex,75,graveler-alola
6189,sv,Mudsdale,100,125,100,55,85,35,920.0,2.5,Standard,750,mudsdale
6190,sv,Dewpider,38,40,52,40,72,27,4.0,0.3,NatDex,751,dewpider
6191,sv,Araquanid,68,70,92,50,132,42,82.0,1.8,NatDex,752,araquanid
6192,sv,Araquanid-Totem,68,70,92,50,132,42,217.5,3.1,NatDex,752,araquanid-totem
6193,sv,Fomantis,40,55,35,50,35,35,1.5,0.3,Standard,753,fomantis
6194,sv,Lurantis,70,105,90,80,90,45,18.5,0.9,Standard,754,lurantis
6195,sv,Lurantis-Totem,70,105,90,80,90,45,58.0,1.5,NatDex,754,lurantis-totem
6196,sv,Morelull,40,35,55,65,75,15,1.5,0.2,NatDex,755,morelull
6197,sv,Shiinotic,60,45,80,90,100,30,11.5,1.0,NatDex,756,shiinotic
6198,sv,Salandit,48,44,40,71,40,77,4.8,0.6,Standard,757,salandit
6199,sv,Salazzle,68,64,60,111,60,117,22.2,1.2,Standard,758,salazzle
6200,sv,Salazzle-Totem,68,64,60,111,60,117,81.0,2.1,NatDex,758,salazzle-totem
6201,sv,Stufful,70,75,50,45,50,50,6.8,0.5,NatDex,759,stufful
6202,sv,Golem,80,120,130,55,65,45,300.0,1.4,NatDex,76,golem
6203,sv,Golem-Alola,80,120,130,55,65,45,316.0,1.7,NatDex,76,golem-alola
6204,sv,Bewear,120,125,80,55,60,60,135.0,2.1,NatDex,760,bewear
6205,sv,Bounsweet,42,30,38,30,38,32,3.2,0.3,Standard,761,bounsweet
6206,sv,Steenee,52,40,48,40,48,62,8.2,0.7,Standard,762,steenee
6207,sv,Tsareena,72,120,98,50,98,72,21.4,1.2,Standard,763,tsareena
6208,sv,Comfey,51,52,90,82,110,100,0.3,0.1,NatDex,764,comfey
6209,sv,Oranguru,90,60,80,90,110,60,76.0,1.5,Standard,765,oranguru
6210,sv,Passimian,100,120,90,40,60,80,82.8,2.0,Standard,766,passimian
6211,sv,Wimpod,25,35,40,20,30,80,12.0,0.5,NatDex,767,wimpod
6212,sv,Golisopod,75,125,140,60,90,40,108.0,2.0,NatDex,768,golisopod
6213,sv,Sandygast,55,55,80,70,45,15,70.0,0.5,Standard,769,sandygast
6214,sv,Ponyta,50,85,55,65,65,90,30.0,1.0,NatDex,77,ponyta
6215,sv,Ponyta-Galar,50,85,55,65,65,90,24.0,0.8,NatDex,77,ponyta-galar
6216,sv,Palossand,85,75,110,100,75,35,250.0,1.3,Standard,770,palossand
6217,sv,Pyukumuku,55,60,130,30,130,5,1.2,0.3,NatDex,771,pyukumuku
6218,sv,Type: Null,95,95,95,95,95,59,120.5,1.9,NatDex,772,type-null
6219,sv,Silvally,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally
6220,sv,Silvally-Bug,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-bug
6221,sv,Silvally-Dark,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-dark
6222,sv,Silvally-Dragon,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-dragon
6223,sv,Silvally-Electric,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-electric
6224,sv,Silvally-Fairy,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-fairy
6225,sv,Silvally-Fighting,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-fighting
6226,sv,Silvally-Fire,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-fire
6227,sv,Silvally-Flying,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-flying
6228,sv,Silvally-Ghost,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-ghost
6229,sv,Silvally-Grass,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-grass
6230,sv,Silvally-Ground,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-ground
6231,sv,Silvally-Ice,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-ice
6232,sv,Silvally-Poison,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-poison
6233,sv,Silvally-Psychic,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-psychic
6234,sv,Silvally-Rock,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-rock
6235,sv,Silvally-Steel,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-steel
6236,sv,Silvally-Water,95,95,95,95,95,95,100.5,2.3,NatDex,773,silvally-water
6237,sv,Minior,60,100,60,100,60,120,0.3,0.3,NatDex,774,minior
6238,sv,Komala,65,115,65,75,95,65,19.9,0.4,Standard,775,komala
6239,sv,Turtonator,60,78,135,91,85,36,212.0,2.0,NatDex,776,turtonator
6240,sv,Togedemaru,65,98,63,40,73,96,3.3,0.3,NatDex,777,togedemaru
6241,sv,Togedemaru-Totem,65,98,63,40,73,96,13.0,0.6,NatDex,777,togedemaru-totem
6242,sv,Mimikyu,55,90,80,50,105,96,0.7,0.2,Standard,778,mimikyu
6243,sv,Mimikyu-Totem,55,90,80,50,105,96,2.8,0.4,NatDex,778,mimikyu-totem
6244,sv,Bruxish,68,105,70,70,70,92,19.0,0.9,Standard,779,bruxish
6245,sv,Rapidash,65,100,70,80,80,105,95.0,1.7,NatDex,78,rapidash
6246,sv,Rapidash-Galar,65,100,70,80,80,105,80.0,1.7,NatDex,78,rapidash-galar
6247,sv,Drampa,78,60,85,135,91,36,185.0,3.0,NatDex,780,drampa
6248,sv,Dhelmise,70,131,100,86,90,40,210.0,3.9,NatDex,781,dhelmise
6249,sv,Jangmo-o,45,55,65,45,45,45,29.7,0.6,NatDex,782,jangmo-o
6250,sv,Hakamo-o,55,75,90,65,70,65,47.0,1.2,NatDex,783,hakamo-o
6251,sv,Kommo-o,75,110,125,100,105,85,78.2,1.6,NatDex,784,kommo-o
6252,sv,Kommo-o-Totem,75,110,125,100,105,85,207.5,2.4,NatDex,784,kommo-o-totem
6253,sv,Tapu Koko,70,115,85,95,75,130,20.5,1.8,NatDex,785,tapu-koko
6254,sv,Tapu Lele,70,85,75,130,115,95,18.6,1.2,NatDex,786,tapu-lele
6255,sv,Tapu Bulu,70,130,115,85,95,75,45.5,1.9,NatDex,787,tapu-bulu
6256,sv,Tapu Fini,70,75,115,95,130,85,21.2,1.3,NatDex,788,tapu-fini
6257,sv,Cosmog,43,29,31,29,31,37,0.1,0.2,NatDex,789,cosmog
6258,sv,Slowpoke,90,65,65,40,40,15,36.0,1.2,Standard,79,slowpoke
6259,sv,Slowpoke-Galar,90,65,65,40,40,15,36.0,1.2,Standard,79,slowpoke-galar
6260,sv,Cosmoem,43,29,131,29,131,37,999.9,0.1,NatDex,790,cosmoem
6261,sv,Solgaleo,137,137,107,113,89,97,230.0,3.4,NatDex,791,solgaleo
6262,sv,Lunala,137,113,89,137,107,97,120.0,4.0,NatDex,792,lunala
6263,sv,Nihilego,109,53,47,127,131,103,55.5,1.2,NatDex,793,nihilego
6264,sv,Buzzwole,107,139,139,53,53,79,333.6,2.4,NatDex,794,buzzwole
6265,sv,Pheromosa,71,137,37,137,37,151,25.0,1.8,NatDex,795,pheromosa
6266,sv,Xurkitree,83,89,71,173,71,83,100.0,3.8,NatDex,796,xurkitree
6267,sv,Celesteela,97,101,103,107,101,61,999.9,9.2,NatDex,797,celesteela
6268,sv,Kartana,59,181,131,59,31,109,0.1,0.3,NatDex,798,kartana
6269,sv,Guzzlord,223,101,53,97,53,43,888.0,5.5,NatDex,799,guzzlord
6270,sv,Wartortle,59,63,80,65,80,58,22.5,1.0,NatDex,8,wartortle
6271,sv,Slowbro,95,75,110,100,80,30,78.5,1.6,Standard,80,slowbro
6272,sv,Slowbro-Galar,95,100,95,100,70,30,70.5,1.6,Standard,80,slowbro-galar
